cell_id,item_id,row_index,configuration_id,global_vote,status
pay-04::row-0026,pay-04,26,deepseek-v4-pro,0,malformed_mapped_reject
pay-04::row-0027,pay-04,27,glm-5.2,1,success
pay-04::row-0028,pay-04,28,kimi-k2.6,1,success
pay-04::row-0029,pay-04,29,mercury-2,1,success
pay-04::row-0030,pay-04,30,qwen3.7-max,1,success
pay-04::row-0031,pay-04,31,kimi-k3,1,success
pay-04::row-0032,pay-04,32,grok-4.5,1,success
pay-04::row-0033,pay-04,33,deepseek-v4-pro,1,success
pay-04::row-0034,pay-04,34,qwen3.7-plus,1,success
pay-04::row-0035,pay-04,35,deepseek-v4-flash,1,success
pay-04::row-0036,pay-04,36,qwen3.7-max,1,success
pay-04::row-0037,pay-04,37,glm-5.1,1,success
pay-04::row-0038,pay-04,38,gemini-3.1-pro-preview,1,success
pay-04::row-0039,pay-04,39,claude-opus-4-8,1,success
pmo-01::row-0000,pmo-01,0,deepseek-v4-pro,1,success
pmo-01::row-0001,pmo-01,1,qwen3.7-plus,1,success
pmo-01::row-0002,pmo-01,2,gpt-5.5,1,success
pmo-01::row-0003,pmo-01,3,gpt-5.6-terra,1,success
pmo-01::row-0004,pmo-01,4,gemini-3.1-pro-preview,1,success
pmo-01::row-0005,pmo-01,5,deepseek-v4-flash,1,success
pmo-01::row-0006,pmo-01,6,gemini-3-flash-preview,1,success
pmo-01::row-0007,pmo-01,7,glm-4.6,1,success
pmo-01::row-0008,pmo-01,8,claude-opus-5,1,success
pmo-01::row-0009,pmo-01,9,gemini-3.1-pro-preview,1,success
pmo-01::row-0010,pmo-01,10,qwen3.7-max,1,success
pmo-01::row-0011,pmo-01,11,deepseek-v4-pro,1,success
pmo-01::row-0012,pmo-01,12,gemini-3.1-pro-preview,1,success
pmo-01::row-0013,pmo-01,13,gpt-5.5,1,success
pmo-01::row-0014,pmo-01,14,grok-4.5,1,success
pmo-01::row-0015,pmo-01,15,qwen3.7-plus,1,success
pmo-01::row-0016,pmo-01,16,gpt-5.6-terra,1,success
pmo-01::row-0017,pmo-01,17,gpt-5.5,1,success
pmo-01::row-0018,pmo-01,18,gpt-5.6-terra,1,success
pmo-01::row-0019,pmo-01,19,deepseek-v4-flash,1,success
pmo-01::row-0020,pmo-01,20,kimi-k2.6,1,success
pmo-01::row-0021,pmo-01,21,glm-4.6,1,success
pmo-01::row-0022,pmo-01,22,qwen3.6-plus,1,success
pmo-01::row-0023,pmo-01,23,gemini-3-flash-preview,1,success
pmo-01::row-0024,pmo-01,24,deepseek-v4-flash,1,success
pmo-01::row-0025,pmo-01,25,deepseek-v4-pro,1,success
pmo-01::row-0026,pmo-01,26,deepseek-v4-pro,1,success
pmo-01::row-0027,pmo-01,27,glm-5.2,1,success
pmo-01::row-0028,pmo-01,28,kimi-k2.6,1,success
pmo-01::row-0029,pmo-01,29,mercury-2,1,success
pmo-01::row-0030,pmo-01,30,qwen3.7-max,1,success
pmo-01::row-0031,pmo-01,31,kimi-k3,1,success
pmo-01::row-0032,pmo-01,32,grok-4.5,1,success
pmo-01::row-0033,pmo-01,33,deepseek-v4-pro,1,success
pmo-01::row-0034,pmo-01,34,qwen3.7-plus,1,success
pmo-01::row-0035,pmo-01,35,deepseek-v4-flash,1,success
pmo-01::row-0036,pmo-01,36,qwen3.7-max,1,success
pmo-01::row-0037,pmo-01,37,glm-5.1,1,success
pmo-01::row-0038,pmo-01,38,gemini-3.1-pro-preview,1,success
pmo-01::row-0039,pmo-01,39,claude-opus-4-8,1,success
pmo-02::row-0000,pmo-02,0,deepseek-v4-pro,0,success
pmo-02::row-0001,pmo-02,1,qwen3.7-plus,0,success
pmo-02::row-0002,pmo-02,2,gpt-5.5,0,success
pmo-02::row-0003,pmo-02,3,gpt-5.6-terra,0,success
pmo-02::row-0004,pmo-02,4,gemini-3.1-pro-preview,0,success
pmo-02::row-0005,pmo-02,5,deepseek-v4-flash,0,success
pmo-02::row-0006,pmo-02,6,gemini-3-flash-preview,0,success
pmo-02::row-0007,pmo-02,7,glm-4.6,0,success
pmo-02::row-0008,pmo-02,8,claude-opus-5,0,success
pmo-02::row-0009,pmo-02,9,gemini-3.1-pro-preview,0,success
pmo-02::row-0010,pmo-02,10,qwen3.7-max,0,success
pmo-02::row-0011,pmo-02,11,deepseek-v4-pro,0,success
pmo-02::row-0012,pmo-02,12,gemini-3.1-pro-preview,0,success
pmo-02::row-0013,pmo-02,13,gpt-5.5,0,success
pmo-02::row-0014,pmo-02,14,grok-4.5,0,success
pmo-02::row-0015,pmo-02,15,qwen3.7-plus,0,success
pmo-02::row-0016,pmo-02,16,gpt-5.6-terra,0,success
pmo-02::row-0017,pmo-02,17,gpt-5.5,0,success
pmo-02::row-0018,pmo-02,18,gpt-5.6-terra,0,success
pmo-02::row-0019,pmo-02,19,deepseek-v4-flash,0,success
pmo-02::row-0020,pmo-02,20,kimi-k2.6,0,success
pmo-02::row-0021,pmo-02,21,glm-4.6,0,success
pmo-02::row-0022,pmo-02,22,qwen3.6-plus,0,success
pmo-02::row-0023,pmo-02,23,gemini-3-flash-preview,0,success
pmo-02::row-0024,pmo-02,24,deepseek-v4-flash,0,success
pmo-02::row-0025,pmo-02,25,deepseek-v4-pro,0,success
pmo-02::row-0026,pmo-02,26,deepseek-v4-pro,0,success
pmo-02::row-0027,pmo-02,27,glm-5.2,0,success
pmo-02::row-0028,pmo-02,28,kimi-k2.6,0,success
pmo-02::row-0029,pmo-02,29,mercury-2,0,success
pmo-02::row-0030,pmo-02,30,qwen3.7-max,0,success
pmo-02::row-0031,pmo-02,31,kimi-k3,0,success
pmo-02::row-0032,pmo-02,32,grok-4.5,0,success
pmo-02::row-0033,pmo-02,33,deepseek-v4-pro,0,success
pmo-02::row-0034,pmo-02,34,qwen3.7-plus,0,success
pmo-02::row-0035,pmo-02,35,deepseek-v4-flash,0,success
pmo-02::row-0036,pmo-02,36,qwen3.7-max,0,success
pmo-02::row-0037,pmo-02,37,glm-5.1,0,success
pmo-02::row-0038,pmo-02,38,gemini-3.1-pro-preview,0,success
pmo-02::row-0039,pmo-02,39,claude-opus-4-8,0,success
pmo-03::row-0000,pmo-03,0,deepseek-v4-pro,0,success
pmo-03::row-0001,pmo-03,1,qwen3.7-plus,0,success
pmo-03::row-0002,pmo-03,2,gpt-5.5,0,success
pmo-03::row-0003,pmo-03,3,gpt-5.6-terra,1,success
pmo-03::row-0004,pmo-03,4,gemini-3.1-pro-preview,0,success
pmo-03::row-0005,pmo-03,5,deepseek-v4-flash,0,success
pmo-03::row-0006,pmo-03,6,gemini-3-flash-preview,0,success
pmo-03::row-0007,pmo-03,7,glm-4.6,0,success
pmo-03::row-0008,pmo-03,8,claude-opus-5,0,success
pmo-03::row-0009,pmo-03,9,gemini-3.1-pro-preview,0,success
pmo-03::row-0010,pmo-03,10,qwen3.7-max,0,success
pmo-03::row-0011,pmo-03,11,deepseek-v4-pro,0,success
pmo-03::row-0012,pmo-03,12,gemini-3.1-pro-preview,0,success
pmo-03::row-0013,pmo-03,13,gpt-5.5,0,success
pmo-03::row-0014,pmo-03,14,grok-4.5,0,success
pmo-03::row-0015,pmo-03,15,qwen3.7-plus,0,success
pmo-03::row-0016,pmo-03,16,gpt-5.6-terra,1,success
pmo-03::row-0017,pmo-03,17,gpt-5.5,0,success
pmo-03::row-0018,pmo-03,18,gpt-5.6-terra,1,success
pmo-03::row-0019,pmo-03,19,deepseek-v4-flash,0,success
pmo-03::row-0020,pmo-03,20,kimi-k2.6,0,success
pmo-03::row-0021,pmo-03,21,glm-4.6,0,success
pmo-03::row-0022,pmo-03,22,qwen3.6-plus,0,success
pmo-03::row-0023,pmo-03,23,gemini-3-flash-preview,0,success
pmo-03::row-0024,pmo-03,24,deepseek-v4-flash,0,success
pmo-03::row-0025,pmo-03,25,deepseek-v4-pro,0,success
pmo-03::row-0026,pmo-03,26,deepseek-v4-pro,0,success
pmo-03::row-0027,pmo-03,27,glm-5.2,0,success
pmo-03::row-0028,pmo-03,28,kimi-k2.6,0,success
pmo-03::row-0029,pmo-03,29,mercury-2,0,success
pmo-03::row-0030,pmo-03,30,qwen3.7-max,0,success
pmo-03::row-0031,pmo-03,31,kimi-k3,0,success
pmo-03::row-0032,pmo-03,32,grok-4.5,0,success
pmo-03::row-0033,pmo-03,33,deepseek-v4-pro,0,success
pmo-03::row-0034,pmo-03,34,qwen3.7-plus,0,success
pmo-03::row-0035,pmo-03,35,deepseek-v4-flash,0,success
pmo-03::row-0036,pmo-03,36,qwen3.7-max,0,success
pmo-03::row-0037,pmo-03,37,glm-5.1,0,success
pmo-03::row-0038,pmo-03,38,gemini-3.1-pro-preview,0,success
pmo-03::row-0039,pmo-03,39,claude-opus-4-8,0,malformed_mapped_reject
pmo-04::row-0000,pmo-04,0,deepseek-v4-pro,0,success
pmo-04::row-0001,pmo-04,1,qwen3.7-plus,0,success
pmo-04::row-0002,pmo-04,2,gpt-5.5,0,success
pmo-04::row-0003,pmo-04,3,gpt-5.6-terra,0,success
pmo-04::row-0004,pmo-04,4,gemini-3.1-pro-preview,0,success
pmo-04::row-0005,pmo-04,5,deepseek-v4-flash,0,success
pmo-04::row-0006,pmo-04,6,gemini-3-flash-preview,0,success
pmo-04::row-0007,pmo-04,7,glm-4.6,0,success
pmo-04::row-0008,pmo-04,8,claude-opus-5,0,success
pmo-04::row-0009,pmo-04,9,gemini-3.1-pro-preview,0,success
pmo-04::row-0010,pmo-04,10,qwen3.7-max,0,success
pmo-04::row-0011,pmo-04,11,deepseek-v4-pro,0,success
pmo-04::row-0012,pmo-04,12,gemini-3.1-pro-preview,0,success
pmo-04::row-0013,pmo-04,13,gpt-5.5,0,success
pmo-04::row-0014,pmo-04,14,grok-4.5,0,success
pmo-04::row-0015,pmo-04,15,qwen3.7-plus,0,success
pmo-04::row-0016,pmo-04,16,gpt-5.6-terra,0,success
pmo-04::row-0017,pmo-04,17,gpt-5.5,0,success
pmo-04::row-0018,pmo-04,18,gpt-5.6-terra,0,success
pmo-04::row-0019,pmo-04,19,deepseek-v4-flash,0,success
pmo-04::row-0020,pmo-04,20,kimi-k2.6,0,success
pmo-04::row-0021,pmo-04,21,glm-4.6,0,success
pmo-04::row-0022,pmo-04,22,qwen3.6-plus,0,success
pmo-04::row-0023,pmo-04,23,gemini-3-flash-preview,0,success
pmo-04::row-0024,pmo-04,24,deepseek-v4-flash,0,success
pmo-04::row-0025,pmo-04,25,deepseek-v4-pro,0,success
pmo-04::row-0026,pmo-04,26,deepseek-v4-pro,0,malformed_mapped_reject
pmo-04::row-0027,pmo-04,27,glm-5.2,0,success
pmo-04::row-0028,pmo-04,28,kimi-k2.6,0,success
pmo-04::row-0029,pmo-04,29,mercury-2,0,success
pmo-04::row-0030,pmo-04,30,qwen3.7-max,0,success
pmo-04::row-0031,pmo-04,31,kimi-k3,0,success
pmo-04::row-0032,pmo-04,32,grok-4.5,0,success
pmo-04::row-0033,pmo-04,33,deepseek-v4-pro,0,success
pmo-04::row-0034,pmo-04,34,qwen3.7-plus,0,success
pmo-04::row-0035,pmo-04,35,deepseek-v4-flash,0,success
pmo-04::row-0036,pmo-04,36,qwen3.7-max,0,success
pmo-04::row-0037,pmo-04,37,glm-5.1,0,success
pmo-04::row-0038,pmo-04,38,gemini-3.1-pro-preview,0,success
pmo-04::row-0039,pmo-04,39,claude-opus-4-8,0,malformed_mapped_reject
pms-01::row-0000,pms-01,0,deepseek-v4-pro,1,success
pms-01::row-0001,pms-01,1,qwen3.7-plus,1,success
pms-01::row-0002,pms-01,2,gpt-5.5,1,success
pms-01::row-0003,pms-01,3,gpt-5.6-terra,1,success
pms-01::row-0004,pms-01,4,gemini-3.1-pro-preview,1,success
pms-01::row-0005,pms-01,5,deepseek-v4-flash,1,success
pms-01::row-0006,pms-01,6,gemini-3-flash-preview,1,success
pms-01::row-0007,pms-01,7,glm-4.6,1,success
pms-01::row-0008,pms-01,8,claude-opus-5,1,success
pms-01::row-0009,pms-01,9,gemini-3.1-pro-preview,1,success
pms-01::row-0010,pms-01,10,qwen3.7-max,1,success
pms-01::row-0011,pms-01,11,deepseek-v4-pro,1,success
pms-01::row-0012,pms-01,12,gemini-3.1-pro-preview,1,success
pms-01::row-0013,pms-01,13,gpt-5.5,1,success
pms-01::row-0014,pms-01,14,grok-4.5,1,success
pms-01::row-0015,pms-01,15,qwen3.7-plus,1,success
pms-01::row-0016,pms-01,16,gpt-5.6-terra,1,success
pms-01::row-0017,pms-01,17,gpt-5.5,1,success
pms-01::row-0018,pms-01,18,gpt-5.6-terra,1,success
pms-01::row-0019,pms-01,19,deepseek-v4-flash,1,success
pms-01::row-0020,pms-01,20,kimi-k2.6,1,success
pms-01::row-0021,pms-01,21,glm-4.6,1,success
pms-01::row-0022,pms-01,22,qwen3.6-plus,1,success
pms-01::row-0023,pms-01,23,gemini-3-flash-preview,1,success
pms-01::row-0024,pms-01,24,deepseek-v4-flash,0,malformed_mapped_reject
pms-01::row-0025,pms-01,25,deepseek-v4-pro,1,success
pms-01::row-0026,pms-01,26,deepseek-v4-pro,1,success
pms-01::row-0027,pms-01,27,glm-5.2,1,success
pms-01::row-0028,pms-01,28,kimi-k2.6,1,success
pms-01::row-0029,pms-01,29,mercury-2,1,success
pms-01::row-0030,pms-01,30,qwen3.7-max,1,success
pms-01::row-0031,pms-01,31,kimi-k3,1,success
pms-01::row-0032,pms-01,32,grok-4.5,1,success
pms-01::row-0033,pms-01,33,deepseek-v4-pro,1,success
pms-01::row-0034,pms-01,34,qwen3.7-plus,1,success
pms-01::row-0035,pms-01,35,deepseek-v4-flash,1,success
pms-01::row-0036,pms-01,36,qwen3.7-max,1,success
pms-01::row-0037,pms-01,37,glm-5.1,1,success
pms-01::row-0038,pms-01,38,gemini-3.1-pro-preview,1,success
pms-01::row-0039,pms-01,39,claude-opus-4-8,1,success
pms-02::row-0000,pms-02,0,deepseek-v4-pro,0,success
pms-02::row-0001,pms-02,1,qwen3.7-plus,0,success
pms-02::row-0002,pms-02,2,gpt-5.5,0,success
pms-02::row-0003,pms-02,3,gpt-5.6-terra,0,success
pms-02::row-0004,pms-02,4,gemini-3.1-pro-preview,0,success
pms-02::row-0005,pms-02,5,deepseek-v4-flash,0,success
pms-02::row-0006,pms-02,6,gemini-3-flash-preview,0,success
pms-02::row-0007,pms-02,7,glm-4.6,0,success
pms-02::row-0008,pms-02,8,claude-opus-5,0,success
pms-02::row-0009,pms-02,9,gemini-3.1-pro-preview,0,success
pms-02::row-0010,pms-02,10,qwen3.7-max,0,success
pms-02::row-0011,pms-02,11,deepseek-v4-pro,0,success
pms-02::row-0012,pms-02,12,gemini-3.1-pro-preview,0,success
pms-02::row-0013,pms-02,13,gpt-5.5,0,success
pms-02::row-0014,pms-02,14,grok-4.5,0,success
pms-02::row-0015,pms-02,15,qwen3.7-plus,0,success
pms-02::row-0016,pms-02,16,gpt-5.6-terra,0,success
pms-02::row-0017,pms-02,17,gpt-5.5,0,success
pms-02::row-0018,pms-02,18,gpt-5.6-terra,0,success
pms-02::row-0019,pms-02,19,deepseek-v4-flash,1,success
pms-02::row-0020,pms-02,20,kimi-k2.6,0,transport_error_mapped_reject
pms-02::row-0021,pms-02,21,glm-4.6,0,success
pms-02::row-0022,pms-02,22,qwen3.6-plus,0,success
pms-02::row-0023,pms-02,23,gemini-3-flash-preview,0,success
pms-02::row-0024,pms-02,24,deepseek-v4-flash,0,success
pms-02::row-0025,pms-02,25,deepseek-v4-pro,0,success
pms-02::row-0026,pms-02,26,deepseek-v4-pro,0,success
pms-02::row-0027,pms-02,27,glm-5.2,0,success
pms-02::row-0028,pms-02,28,kimi-k2.6,0,success
pms-02::row-0029,pms-02,29,mercury-2,0,success
pms-02::row-0030,pms-02,30,qwen3.7-max,0,success
pms-02::row-0031,pms-02,31,kimi-k3,0,success
pms-02::row-0032,pms-02,32,grok-4.5,0,success
pms-02::row-0033,pms-02,33,deepseek-v4-pro,0,success
pms-02::row-0034,pms-02,34,qwen3.7-plus,0,success
pms-02::row-0035,pms-02,35,deepseek-v4-flash,0,success
pms-02::row-0036,pms-02,36,qwen3.7-max,0,success
pms-02::row-0037,pms-02,37,glm-5.1,0,success
pms-02::row-0038,pms-02,38,gemini-3.1-pro-preview,0,success
pms-02::row-0039,pms-02,39,claude-opus-4-8,0,success
pms-03::row-0000,pms-03,0,deepseek-v4-pro,0,success
pms-03::row-0001,pms-03,1,qwen3.7-plus,0,success
pms-03::row-0002,pms-03,2,gpt-5.5,0,success
pms-03::row-0003,pms-03,3,gpt-5.6-terra,0,success
pms-03::row-0004,pms-03,4,gemini-3.1-pro-preview,0,success
pms-03::row-0005,pms-03,5,deepseek-v4-flash,0,success
pms-03::row-0006,pms-03,6,gemini-3-flash-preview,0,success
pms-03::row-0007,pms-03,7,glm-4.6,0,success
pms-03::row-0008,pms-03,8,claude-opus-5,0,success
pms-03::row-0009,pms-03,9,gemini-3.1-pro-preview,0,success
pms-03::row-0010,pms-03,10,qwen3.7-max,0,success
pms-03::row-0011,pms-03,11,deepseek-v4-pro,0,success
pms-03::row-0012,pms-03,12,gemini-3.1-pro-preview,0,success
pms-03::row-0013,pms-03,13,gpt-5.5,0,success
pms-03::row-0014,pms-03,14,grok-4.5,0,success
pms-03::row-0015,pms-03,15,qwen3.7-plus,0,success
pms-03::row-0016,pms-03,16,gpt-5.6-terra,0,success
pms-03::row-0017,pms-03,17,gpt-5.5,0,success
pms-03::row-0018,pms-03,18,gpt-5.6-terra,0,success
pms-03::row-0019,pms-03,19,deepseek-v4-flash,0,success
pms-03::row-0020,pms-03,20,kimi-k2.6,0,success
pms-03::row-0021,pms-03,21,glm-4.6,0,success
pms-03::row-0022,pms-03,22,qwen3.6-plus,0,success
pms-03::row-0023,pms-03,23,gemini-3-flash-preview,0,success
pms-03::row-0024,pms-03,24,deepseek-v4-flash,0,success
pms-03::row-0025,pms-03,25,deepseek-v4-pro,0,success
pms-03::row-0026,pms-03,26,deepseek-v4-pro,0,success
pms-03::row-0027,pms-03,27,glm-5.2,0,success
pms-03::row-0028,pms-03,28,kimi-k2.6,0,success
pms-03::row-0029,pms-03,29,mercury-2,0,success
pms-03::row-0030,pms-03,30,qwen3.7-max,0,success
pms-03::row-0031,pms-03,31,kimi-k3,0,success
pms-03::row-0032,pms-03,32,grok-4.5,0,success
pms-03::row-0033,pms-03,33,deepseek-v4-pro,0,success
pms-03::row-0034,pms-03,34,qwen3.7-plus,0,success
pms-03::row-0035,pms-03,35,deepseek-v4-flash,0,success
pms-03::row-0036,pms-03,36,qwen3.7-max,0,success
pms-03::row-0037,pms-03,37,glm-5.1,0,success
pms-03::row-0038,pms-03,38,gemini-3.1-pro-preview,0,success
pms-03::row-0039,pms-03,39,claude-opus-4-8,0,success
pms-04::row-0000,pms-04,0,deepseek-v4-pro,1,success
pms-04::row-0001,pms-04,1,qwen3.7-plus,1,success
pms-04::row-0002,pms-04,2,gpt-5.5,1,success
pms-04::row-0003,pms-04,3,gpt-5.6-terra,1,success
pms-04::row-0004,pms-04,4,gemini-3.1-pro-preview,1,success
pms-04::row-0005,pms-04,5,deepseek-v4-flash,1,success
pms-04::row-0006,pms-04,6,gemini-3-flash-preview,1,success
pms-04::row-0007,pms-04,7,glm-4.6,1,success
pms-04::row-0008,pms-04,8,claude-opus-5,1,success
pms-04::row-0009,pms-04,9,gemini-3.1-pro-preview,1,success
pms-04::row-0010,pms-04,10,qwen3.7-max,1,success
pms-04::row-0011,pms-04,11,deepseek-v4-pro,1,success
pms-04::row-0012,pms-04,12,gemini-3.1-pro-preview,1,success
pms-04::row-0013,pms-04,13,gpt-5.5,1,success
pms-04::row-0014,pms-04,14,grok-4.5,1,success
pms-04::row-0015,pms-04,15,qwen3.7-plus,1,success
pms-04::row-0016,pms-04,16,gpt-5.6-terra,1,success
pms-04::row-0017,pms-04,17,gpt-5.5,1,success
pms-04::row-0018,pms-04,18,gpt-5.6-terra,1,success
pms-04::row-0019,pms-04,19,deepseek-v4-flash,1,success
pms-04::row-0020,pms-04,20,kimi-k2.6,1,success
pms-04::row-0021,pms-04,21,glm-4.6,1,success
pms-04::row-0022,pms-04,22,qwen3.6-plus,1,success
pms-04::row-0023,pms-04,23,gemini-3-flash-preview,1,success
pms-04::row-0024,pms-04,24,deepseek-v4-flash,1,success
pms-04::row-0025,pms-04,25,deepseek-v4-pro,1,success
pms-04::row-0026,pms-04,26,deepseek-v4-pro,1,success
pms-04::row-0027,pms-04,27,glm-5.2,1,success
pms-04::row-0028,pms-04,28,kimi-k2.6,1,success
pms-04::row-0029,pms-04,29,mercury-2,1,success
pms-04::row-0030,pms-04,30,qwen3.7-max,1,success
pms-04::row-0031,pms-04,31,kimi-k3,1,success
pms-04::row-0032,pms-04,32,grok-4.5,1,success
pms-04::row-0033,pms-04,33,deepseek-v4-pro,1,success
pms-04::row-0034,pms-04,34,qwen3.7-plus,1,success
pms-04::row-0035,pms-04,35,deepseek-v4-flash,1,success
pms-04::row-0036,pms-04,36,qwen3.7-max,1,success
pms-04::row-0037,pms-04,37,glm-5.1,1,success
pms-04::row-0038,pms-04,38,gemini-3.1-pro-preview,1,success
pms-04::row-0039,pms-04,39,claude-opus-4-8,1,success
ref-01::row-0000,ref-01,0,deepseek-v4-pro,1,success
ref-01::row-0001,ref-01,1,qwen3.7-plus,1,success
ref-01::row-0002,ref-01,2,gpt-5.5,1,success
ref-01::row-0003,ref-01,3,gpt-5.6-terra,1,success
ref-01::row-0004,ref-01,4,gemini-3.1-pro-preview,1,success
ref-01::row-0005,ref-01,5,deepseek-v4-flash,1,success
ref-01::row-0006,ref-01,6,gemini-3-flash-preview,1,success
ref-01::row-0007,ref-01,7,glm-4.6,1,success
ref-01::row-0008,ref-01,8,claude-opus-5,1,success
ref-01::row-0009,ref-01,9,gemini-3.1-pro-preview,1,success
ref-01::row-0010,ref-01,10,qwen3.7-max,1,success
ref-01::row-0011,ref-01,11,deepseek-v4-pro,1,success
ref-01::row-0012,ref-01,12,gemini-3.1-pro-preview,1,success
ref-01::row-0013,ref-01,13,gpt-5.5,1,success
ref-01::row-0014,ref-01,14,grok-4.5,1,success
ref-01::row-0015,ref-01,15,qwen3.7-plus,1,success
ref-01::row-0016,ref-01,16,gpt-5.6-terra,1,success
ref-01::row-0017,ref-01,17,gpt-5.5,1,success
ref-01::row-0018,ref-01,18,gpt-5.6-terra,1,success
ref-01::row-0019,ref-01,19,deepseek-v4-flash,1,success
ref-01::row-0020,ref-01,20,kimi-k2.6,1,success
ref-01::row-0021,ref-01,21,glm-4.6,1,success
ref-01::row-0022,ref-01,22,qwen3.6-plus,1,success
ref-01::row-0023,ref-01,23,gemini-3-flash-preview,1,success
ref-01::row-0024,ref-01,24,deepseek-v4-flash,1,success
ref-01::row-0025,ref-01,25,deepseek-v4-pro,1,success
ref-01::row-0026,ref-01,26,deepseek-v4-pro,1,success
ref-01::row-0027,ref-01,27,glm-5.2,1,success
ref-01::row-0028,ref-01,28,kimi-k2.6,1,success
ref-01::row-0029,ref-01,29,mercury-2,1,success
ref-01::row-0030,ref-01,30,qwen3.7-max,1,success
ref-01::row-0031,ref-01,31,kimi-k3,1,success
ref-01::row-0032,ref-01,32,grok-4.5,1,success
ref-01::row-0033,ref-01,33,deepseek-v4-pro,1,success
ref-01::row-0034,ref-01,34,qwen3.7-plus,1,success
ref-01::row-0035,ref-01,35,deepseek-v4-flash,1,success
ref-01::row-0036,ref-01,36,qwen3.7-max,1,success
ref-01::row-0037,ref-01,37,glm-5.1,1,success
ref-01::row-0038,ref-01,38,gemini-3.1-pro-preview,1,success
ref-01::row-0039,ref-01,39,claude-opus-4-8,1,success
ref-02::row-0000,ref-02,0,deepseek-v4-pro,0,success
ref-02::row-0001,ref-02,1,qwen3.7-plus,0,success
ref-02::row-0002,ref-02,2,gpt-5.5,0,success
ref-02::row-0003,ref-02,3,gpt-5.6-terra,0,success
ref-02::row-0004,ref-02,4,gemini-3.1-pro-preview,0,success
ref-02::row-0005,ref-02,5,deepseek-v4-flash,0,success
ref-02::row-0006,ref-02,6,gemini-3-flash-preview,0,success
ref-02::row-0007,ref-02,7,glm-4.6,0,success
ref-02::row-0008,ref-02,8,claude-opus-5,0,success
ref-02::row-0009,ref-02,9,gemini-3.1-pro-preview,0,success
ref-02::row-0010,ref-02,10,qwen3.7-max,0,success
ref-02::row-0011,ref-02,11,deepseek-v4-pro,0,success
ref-02::row-0012,ref-02,12,gemini-3.1-pro-preview,0,success
ref-02::row-0013,ref-02,13,gpt-5.5,0,success
ref-02::row-0014,ref-02,14,grok-4.5,0,success
ref-02::row-0015,ref-02,15,qwen3.7-plus,0,success
ref-02::row-0016,ref-02,16,gpt-5.6-terra,0,success
ref-02::row-0017,ref-02,17,gpt-5.5,0,success
ref-02::row-0018,ref-02,18,gpt-5.6-terra,0,success
ref-02::row-0019,ref-02,19,deepseek-v4-flash,0,success
ref-02::row-0020,ref-02,20,kimi-k2.6,0,success
ref-02::row-0021,ref-02,21,glm-4.6,0,success
ref-02::row-0022,ref-02,22,qwen3.6-plus,0,success
ref-02::row-0023,ref-02,23,gemini-3-flash-preview,0,success
ref-02::row-0024,ref-02,24,deepseek-v4-flash,0,success
ref-02::row-0025,ref-02,25,deepseek-v4-pro,0,success
ref-02::row-0026,ref-02,26,deepseek-v4-pro,0,success
ref-02::row-0027,ref-02,27,glm-5.2,0,success
ref-02::row-0028,ref-02,28,kimi-k2.6,0,success
ref-02::row-0029,ref-02,29,mercury-2,0,success
ref-02::row-0030,ref-02,30,qwen3.7-max,0,success
ref-02::row-0031,ref-02,31,kimi-k3,0,success
ref-02::row-0032,ref-02,32,grok-4.5,0,success
ref-02::row-0033,ref-02,33,deepseek-v4-pro,0,success
ref-02::row-0034,ref-02,34,qwen3.7-plus,0,success
ref-02::row-0035,ref-02,35,deepseek-v4-flash,0,success
ref-02::row-0036,ref-02,36,qwen3.7-max,0,success
ref-02::row-0037,ref-02,37,glm-5.1,0,success
ref-02::row-0038,ref-02,38,gemini-3.1-pro-preview,0,success
ref-02::row-0039,ref-02,39,claude-opus-4-8,0,success
ref-03::row-0000,ref-03,0,deepseek-v4-pro,0,success
ref-03::row-0001,ref-03,1,qwen3.7-plus,0,success
ref-03::row-0002,ref-03,2,gpt-5.5,0,success
ref-03::row-0003,ref-03,3,gpt-5.6-terra,0,success
ref-03::row-0004,ref-03,4,gemini-3.1-pro-preview,0,success
ref-03::row-0005,ref-03,5,deepseek-v4-flash,0,success
ref-03::row-0006,ref-03,6,gemini-3-flash-preview,0,success
ref-03::row-0007,ref-03,7,glm-4.6,0,success
ref-03::row-0008,ref-03,8,claude-opus-5,0,success
ref-03::row-0009,ref-03,9,gemini-3.1-pro-preview,0,success
ref-03::row-0010,ref-03,10,qwen3.7-max,0,success
ref-03::row-0011,ref-03,11,deepseek-v4-pro,0,success
ref-03::row-0012,ref-03,12,gemini-3.1-pro-preview,0,success
ref-03::row-0013,ref-03,13,gpt-5.5,0,success
ref-03::row-0014,ref-03,14,grok-4.5,0,success
ref-03::row-0015,ref-03,15,qwen3.7-plus,0,success
ref-03::row-0016,ref-03,16,gpt-5.6-terra,0,success
ref-03::row-0017,ref-03,17,gpt-5.5,0,success
ref-03::row-0018,ref-03,18,gpt-5.6-terra,0,success
ref-03::row-0019,ref-03,19,deepseek-v4-flash,0,success
ref-03::row-0020,ref-03,20,kimi-k2.6,0,success
ref-03::row-0021,ref-03,21,glm-4.6,0,success
ref-03::row-0022,ref-03,22,qwen3.6-plus,0,success
ref-03::row-0023,ref-03,23,gemini-3-flash-preview,0,success
ref-03::row-0024,ref-03,24,deepseek-v4-flash,0,success
ref-03::row-0025,ref-03,25,deepseek-v4-pro,0,success
